gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargeRatio,ServiceCount,HasPhoneService,HasInternetService,MultipleLines_Yes,MultipleLines_No,OnlineSecurity_Yes,OnlineSecurity_No,OnlineBackup_Yes,OnlineBackup_No,DeviceProtection_Yes,DeviceProtection_No,TechSupport_Yes,TechSupport_No,StreamingTV_Yes,StreamingTV_No,StreamingMovies_Yes,StreamingMovies_No,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureBucket_13-24_months,TenureBucket_25-48_months,TenureBucket_49+_months
0,1,0,0,62,1,0,84.45,4959.15,0,1.0558059344847406,3,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,True,False,True,False,False,True,False,False,False,True
0,0,0,0,1,0,0,35.9,35.9,0,1.0,2,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,1,0,16,1,0,80.75,1321.3,0,0.9778248694467571,3,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,False,False,True,False,False
1,0,1,1,22,1,1,78.65,1663.75,0,1.04,6,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,False,False,True,False,False,False,True,True,False,False
0,0,1,1,49,1,0,61.75,3024.15,0,1.0005290742853363,4,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,False,False,False,False,False,False,False,False,False,True
1,0,1,1,36,1,1,63.7,2188.5,0,1.047840986977382,4,1,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,False,False,True,False,True,False,False,False,True,False
1,0,1,0,42,1,1,99.45,4138.05,1,1.0093884800811979,6,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,True,False,False,False,False,True,False,False,True,False
1,1,0,0,4,0,1,25.2,102.5,1,0.9834146341463414,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False
0,0,0,0,12,1,0,74.05,872.65,1,1.0182776600011458,5,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,False,False,True,False,False,False,True,False,False,False
0,0,0,0,31,1,0,87.6,2724.25,0,0.9968248141690373,4,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1,True,False,False,False,False,True,False,False,True,False
1,0,1,0,5,1,1,89.15,413.25,0,1.0786448880822745,4,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False
1,0,1,1,66,1,0,20.0,1374.2,0,0.9605588706156308,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
0,1,0,0,15,1,0,55.0,757.1,1,1.0896843217540615,3,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,False,False,False,False,True,False,False,True,False,False
1,0,0,0,64,1,1,104.4,6692.65,0,0.9983489350257373,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,True,False,False,False,False,False,True
1,0,1,1,10,1,1,20.05,218.5,0,0.9176201372997712,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,False
1,0,1,1,7,1,1,89.75,608.8,1,1.0319480946123523,4,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,True,False,False,False,False,True,False,False,False,False
1,0,0,0,29,0,0,34.3,1004.75,0,0.9899975118188603,2,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,False,False,False,False,False,True,False,False,True,False
1,0,0,0,57,1,0,20.65,1125.6,0,1.0457089552238807,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,0,0,46,1,0,84.25,3847.6,0,1.007251273521156,4,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,False,True,False,True,False
1,0,0,0,53,1,0,19.65,978.0,0,1.0648773006134968,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,0,0,17,1,0,79.85,1387.35,0,0.9784481205175334,6,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,False,False,True,False,True,False,False,True,False,False
0,0,1,1,38,1,1,20.2,746.05,0,1.0288854634407882,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
1,0,0,0,15,1,0,19.8,304.6,0,0.9750492449113591,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False
0,0,0,0,22,0,1,50.35,1098.85,0,1.0080538745051646,3,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,False,False,False,False,False,True,False,True,False,False
1,0,1,0,14,1,1,85.15,1139.2,1,1.046436095505618,3,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,True,False,False
0,0,1,0,57,1,0,74.6,4368.95,0,0.9732773320820792,6,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,False,False,True,False,False,False,False,False,False,True
1,1,0,0,11,1,1,79.15,827.7,0,1.0518907816841851,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,False
0,0,1,1,1,1,0,20.35,20.35,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,False
1,0,1,1,12,1,0,21.05,262.05,0,0.9639381797366915,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,False
1,1,1,0,3,1,1,94.6,279.55,1,1.0152030048291896,4,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,False
1,0,0,1,36,1,1,94.7,3512.5,0,0.970590747330961,4,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,0,0,16,1,1,94.25,1483.25,1,1.0166863306927356,4,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,True,False,False
1,0,1,1,65,1,0,72.45,4653.85,1,1.0119041223932872,6,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,False,False,True,False,True,False,False,False,False,True
1,0,0,0,2,1,0,74.95,151.75,0,0.9878088962108732,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
0,0,0,0,42,1,1,105.2,4400.75,1,1.0040106799977278,6,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
1,0,1,1,72,1,0,111.95,8033.1,0,1.003398438958808,7,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,False,True
1,0,0,0,62,1,0,19.85,1253.65,0,0.9816934551110756,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,0,0,0,6,1,1,89.75,552.65,0,0.9743960915588529,4,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,False
1,0,1,0,48,1,1,20.05,1036.0,0,0.928957528957529,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
1,0,0,0,35,1,1,108.95,4025.5,0,0.9472736306048938,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,True,False,False,True,False,True,False,False,True,False
1,0,0,1,52,1,0,19.65,928.4,0,1.1006031882809133,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,False,False,False,False,True
0,0,0,0,1,0,1,24.9,24.9,0,1.0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,1,0,6,1,1,82.85,460.25,1,1.0800651819663225,3,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,False
0,0,1,0,71,1,0,93.2,6506.15,0,1.0170684659898712,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,False,False,True
0,0,1,1,67,1,0,84.8,5598.3,0,1.0148795169962308,4,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,True,False,True,False,False,False,False,False,False,True
1,1,0,0,60,1,1,71.75,4374.55,0,0.9841012218399606,5,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,False,False,True,False,False,True,False,False,False,True
1,0,1,1,23,0,1,30.35,678.75,0,1.0284346224677718,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,False,False,True,False,False
1,0,0,1,39,0,0,54.85,2191.7,0,0.976023178354702,4,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,False,False,True,False,False,False,False,False,True,False
1,0,1,1,15,1,1,19.5,239.75,0,1.2200208550573515,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,True,False,False
1,1,1,0,53,1,1,103.85,5485.5,1,1.0033816425120772,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,True
1,0,1,1,24,1,0,24.2,609.05,0,0.9536162876611116,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,True,False,False
0,0,1,1,37,1,0,19.35,683.75,0,1.04709323583181,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,False,True,False
0,0,1,1,5,1,1,83.6,404.2,1,1.0341415141019297,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,True,False,False,False,False,True,False,False,False,False
0,1,1,0,50,1,1,100.65,5189.75,0,0.9696998892046823,5,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,True,False,True,False,False,True,False,False,False,True
0,0,0,0,54,1,1,94.1,5060.9,0,1.0040506629255666,4,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,True,False,True,False,True,False,False,False,False,True
0,0,0,0,3,1,1,74.55,233.65,0,0.9572009415792851,2,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,0,0,0,68,1,0,108.45,7176.55,1,1.0275968257728296,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,False,False,True
1,0,0,0,5,1,0,56.15,291.45,0,0.963287013209813,3,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,0,0,33,1,0,20.35,689.75,0,0.9736136281261327,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,True,False
0,0,0,0,41,1,1,80.55,3263.9,0,1.0118416618156192,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,False,False,True,False,False,True,False,False,True,False
0,0,1,1,34,0,0,61.25,1993.2,0,1.0448023279149106,5,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,False,False,True,False,False,False,True,False,True,False
0,0,1,1,13,1,1,20.45,254.5,0,1.0445972495088407,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False
0,0,0,0,20,1,1,18.9,347.65,0,1.087300445850712,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,False
0,1,0,0,51,1,0,19.6,967.9,0,1.0327513172848435,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
0,0,1,0,3,1,1,91.5,242.95,1,1.1298621115455856,4,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,False
0,0,0,1,41,1,0,45.2,1841.9,0,1.0061349693251533,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False
0,0,0,0,13,1,0,19.45,232.1,0,1.0894011202068075,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,False
1,0,1,1,35,1,0,25.45,809.25,0,1.1007105344454742,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,True,False
1,0,1,0,12,1,0,80.85,866.45,1,1.1197414738299958,3,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,True,False,False,False,False,False,False,False,False,False
1,0,0,0,4,1,1,94.9,360.55,0,1.0528359450838995,5,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,True,False,False,False,False,False,True,False,False,False
0,0,0,0,43,0,1,49.05,2076.2,1,1.0158703400443119,3,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,False,False,False,False,False,False,False,False,True,False
0,1,1,1,12,0,1,29.3,355.9,0,0.987917954481596,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,1,1,0,68,1,1,105.3,7299.65,1,0.980923742919181,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,True
1,1,0,0,25,1,1,88.95,2291.2,1,0.970561277932961,4,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,True,False,False,False,False,True,False,False,True,False
0,0,0,0,7,1,0,20.25,129.15,0,1.097560975609756,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False
1,1,1,0,66,1,1,110.85,7491.75,1,0.9765542096305936,7,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,False,False,True
0,0,1,0,53,1,0,110.5,5835.5,0,1.0035986633536116,7,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,True,False,True,False,False,True,False,False,False,True
1,1,0,0,63,1,1,109.4,7031.45,0,0.9801961188659524,7,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,True,False,False,False,False,False,False,False,False,True
0,0,1,1,70,1,1,114.2,7723.9,1,1.0349693807532465,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,False,False,False,True
1,1,1,0,27,0,0,36.5,1032.0,1,0.9549418604651163,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,False,False,False,False,False,False,False,False,True,False
0,0,0,0,1,1,0,70.75,70.75,1,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,True,False,False,False
0,0,0,0,5,1,0,19.95,109.6,0,0.9101277372262774,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,1,1,0,37,1,0,19.6,727.8,0,0.9964275899972521,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,True,False
1,0,0,0,3,0,1,40.15,130.75,1,0.9212237093690248,2,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,False,False,False,False,False,False,True,False,False,False
0,0,0,1,12,1,1,76.6,893.0,0,1.0293393057110862,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
0,0,1,1,38,1,0,19.6,763.1,0,0.9760188703970647,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,True,False,False,False,True,False
0,0,0,0,9,1,1,85.3,781.4,0,0.9824673662656769,3,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,True,False,False,False,True,False,False,False,False,False
1,0,1,0,13,1,1,65.85,902.25,0,0.9487946799667497,4,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,False,False,False,False,False,True,False,True,False,False
1,1,1,0,29,1,1,94.45,2653.65,1,1.0321820888210578,4,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,True,False
0,0,1,1,47,1,0,20.05,1016.7,0,0.9268712501229468,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,True,False
1,0,1,0,61,1,0,99.4,5943.65,0,1.0201475524299044,6,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,True,False,False,False,False,False,False,False,False,True
1,0,0,0,16,1,0,20.0,275.7,0,1.1606819006166122,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False
0,0,1,1,41,1,0,78.45,3126.45,0,1.0287866429976493,6,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,False,False,False,True,False,True,False,False,True,False
0,0,0,1,43,1,1,25.1,1070.15,0,1.008550203242536,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,False,False,True,False
0,0,1,1,36,1,1,97.35,3457.9,1,1.013505306689031,5,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,True,False,False,False,False,False,False,False,True,False
0,0,0,0,6,1,1,55.0,340.4,0,0.9694477085781434,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False
0,0,0,0,58,1,1,71.1,4299.2,0,0.9592017119464085,6,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,False,False,True,False,True,False,False,False,False,True
1,0,0,0,19,1,1,61.55,1093.2,0,1.0697493596780094,3,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,False,False,False,False,True,False,False,True,False,False
1,0,1,0,11,1,1,45.9,521.9,0,0.9674267100977199,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,False,False,False,False
0,0,0,0,39,0,1,40.3,1630.4,0,0.9639965652600587,3,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,False,False,True,False,False,False,False,False,True,False
0,1,0,0,8,1,1,87.1,713.6,0,0.9764573991031389,3,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,False
0,0,0,1,26,1,1,49.5,1265.65,0,1.0168688025915538,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,True,False
0,1,0,0,53,1,1,73.8,4003.85,0,0.9769097243902743,2,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,True,False,False,False,True,False,False,False,False,True
0,0,1,1,70,1,1,19.2,1401.4,0,0.959040959040959,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
1,0,0,0,1,0,1,45.3,45.3,1,1.0,2,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,False,False,False,False,False,False,True,False,False,False
1,0,0,0,59,1,0,25.0,1510.5,0,0.9764978483945713,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,True
1,0,0,0,2,1,0,94.95,178.1,1,1.0662549129702414,4,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,False
1,0,0,0,7,0,0,35.3,264.8,0,0.9331570996978851,2,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,False,False,True,False,False,False,True,False,False,False
0,0,0,1,12,1,1,44.55,480.6,1,1.1123595505617976,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False
1,0,1,1,59,1,0,76.75,4541.9,0,0.9969946498161563,6,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,False,False,True,False,True,False,False,False,False,True
1,0,1,1,61,1,1,81.0,4976.15,0,0.992936306180481,6,1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,False,False,False,True,False,False,False,False,False,True
1,0,1,1,72,1,1,105.55,7542.25,0,1.0076038317478206,6,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,True,False,False,True,False,False,False,False,False,True
0,0,1,1,13,1,0,18.8,251.25,0,0.9727363184079603,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,True,False,False
0,0,1,1,64,1,0,24.9,1595.5,0,0.9988091507364462,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,True
1,0,1,0,1,0,1,23.45,23.45,1,1.0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,False,False
0,0,0,0,10,1,0,64.9,685.55,0,0.9466851433155861,4,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,False,False,True,False,False,False,True,False,False,False
0,0,1,1,65,1,0,61.35,3874.1,0,1.029335845744818,4,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,False,False,True,False,False,False,False,False,False,True
0,0,1,0,62,1,0,113.95,6891.4,0,1.025176306701106,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,False,False,True,False,False,True
0,0,1,0,55,1,1,90.15,4916.95,0,1.0083995159600974,8,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,False,False,True,False,False,True,False,False,False,True
0,0,1,0,25,1,0,54.1,1373.0,0,0.9850691915513474,3,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,False,False,False,False,False,True,False,False,True,False
1,0,0,0,1,0,0,29.7,29.7,1,1.0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,0,1,1,1,49.8,49.8,0,1.0,2,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False
0,0,1,0,59,1,0,101.1,6039.9,1,0.9875825758704614,5,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,True,False,False,False,False,True,False,False,False,True
1,1,1,1,64,1,1,24.4,1548.65,0,1.0083621218480612,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
1,0,1,0,36,1,1,95.0,3440.25,0,0.9941137998691956,4,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,True,False,False,False,False,False,False,False,True,False
0,0,0,0,3,1,1,50.65,151.3,1,1.0042961004626567,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,1,0,61,1,1,69.9,4226.7,0,1.0088011924196183,5,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,False,False,False,True,False,False,True,False,False,True
1,0,0,1,26,0,1,39.95,1023.75,0,1.0146031746031747,2,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,False,False,True,False,False,False,False,False,True,False
0,0,0,0,1,1,1,55.4,55.4,1,1.0,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,False,False,False,False,False,True,False,False,False,False
0,1,1,0,1,1,1,90.6,90.6,1,1.0,4,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,True,False,False,False,False,True,False,False,False,False
1,0,1,1,68,1,1,103.25,7074.4,0,0.9924516566775982,6,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,True,False,False,True,True,False,False,False,False,True
1,1,1,0,2,1,1,86.85,156.35,1,1.1109689798528941,3,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,True,False,False,False,False,False,True,False,False,False
0,0,1,0,72,1,1,94.25,6849.75,0,0.9906930909887223,6,1,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,True,False,False,True,False,False,False,False,False,True
0,0,1,0,71,0,1,47.05,3263.6,0,1.0235782571393552,3,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,False,False,False,True,False,True,False,False,False,True
1,0,0,0,57,1,0,20.55,1252.85,0,0.9349483178353356,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,True,False,False,False,False,True
1,0,0,0,4,1,1,19.65,67.55,0,1.1635825314581791,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
0,1,0,0,1,1,1,70.2,70.2,0,1.0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,True,False,False,False,False
1,0,1,1,72,1,0,81.0,5750.0,0,1.0142608695652173,7,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,False,False,False,True,True,False,False,False,False,True
1,0,1,1,21,1,1,75.9,1549.75,0,1.0284884658815938,5,1,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,False,False,True,False,False,False,False,True,False,False
0,0,1,1,71,1,0,24.7,1810.55,0,0.9686007014443125,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,False,False,True
0,1,1,0,29,1,1,99.05,2952.85,1,0.9727720676634437,5,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,True,False,False,False,False,False,False,False,True,False
0,1,0,0,69,1,0,110.25,7467.55,0,1.0187076082517024,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,False,False,True
0,0,1,0,64,1,1,85.0,5484.4,0,0.9919043104077019,7,1,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,False,False,False,True,True,False,False,False,False,True
1,0,0,0,16,1,0,19.75,294.9,0,1.0715496778569007,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,True,False,False
0,0,0,0,4,1,0,23.9,97.5,0,0.9805128205128204,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,False,False,False
0,0,0,0,52,1,1,111.25,5916.45,1,0.977782284985084,7,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,True,False,True,False,True,False,False,False,False,True
1,0,0,0,2,1,1,55.1,113.35,1,0.9722099691221879,3,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
1,0,0,0,1,1,0,19.95,19.95,0,1.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,False,False,False
1,0,0,0,18,0,0,25.15,476.8,0,0.9494546979865771,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,True,False,False
0,0,0,0,2,1,0,54.15,101.65,0,1.0654205607476634,3,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,False,False,False,False,False,False,True,False,False,False
0,0,1,0,19,1,1,59.8,1130.85,0,1.004730954591679,3,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,False,False,False,False,False,False,True,True,False,False
0,0,0,0,40,1,0,83.85,3532.25,0,0.9495364144666997,3,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,True,False,False,False,False,False,False,False,True,False
0,1,1,1,66,1,1,104.9,6891.45,0,1.0046361796138694,6,1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,True,False,True,False,False,True,False,False,False,True
1,0,0,0,21,1,0,75.3,1570.7,0,1.0067485834341376,2,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,True,False,False,False,False,False,True,True,False,False
1,0,0,0,8,1,1,66.65,520.95,0,1.0235147326998753,4,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,False,False,False,False,False,True,False,False,False,False
0,0,1,1,72,1,1,109.5,7854.9,0,1.0037046938853456,7,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,True,False,False,True,True,False,False,False,False,True
